"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
8.638926905E0	8.476574421E-1	-8.853443861E-1	9.448060036E0	9.527234450E0
8.641015702E0	8.907282352E-1	-9.182456732E-1	9.471988678E0	9.557988356E0
8.643105483E0	9.343972206E-1	-9.565308690E-1	9.505488396E0	9.599081160E0
8.645194889E0	9.637092948E-1	-1.013360381E0	9.530014038E0	9.632071555E0
8.647284541E0	1.016949654E0	-1.070189953E0	9.577870369E0	9.690980030E0
8.649373774E0	1.055832982E0	-1.103091240E0	9.683155060E0	9.802810081E0
8.651464687E0	1.128814101E0	-1.159920812E0	9.768698692E0	9.901874151E0
8.653551895E0	1.206580877E0	-1.211366415E0	9.912267685E0	1.005864288E1
8.655641292E0	1.283749342E0	-1.249053478E0	1.003609657E1	1.019467417E1
8.657730250E0	1.385444283E0	-1.286142230E0	1.019342422E1	1.036723276E1
8.659819870E0	1.463211060E0	-1.313659668E0	1.035075283E1	1.053588024E1
8.661909165E0	1.564906001E0	-1.345962763E0	1.049850941E1	1.069949748E1
8.663995692E0	1.652244091E0	-1.378265858E0	1.066062355E1	1.087558834E1
8.666077153E0	1.734198213E0	-1.387238979E0	1.080359459E1	1.102948464E1
8.668179896E0	1.802393675E0	-1.409970760E0	1.094178009E1	1.117851475E1
8.670266169E0	1.861017823E0	-1.423729420E0	1.109910774E1	1.134374654E1
8.672358312E0	1.909472466E0	-1.427318692E0	1.128036404E1	1.152952456E1
8.674444005E0	1.963310957E0	-1.426720500E0	1.146640587E1	1.172043450E1
8.676534205E0	2.031506538E0	-1.444666624E0	1.164287663E1	1.190674836E1
8.678623409E0	2.079961061E0	-1.458425403E0	1.179063320E1	1.206118875E1
8.680712765E0	2.129014015E0	-1.481755376E0	1.193360519E1	1.221225747E1
8.682799302E0	2.191825628E0	-1.494915962E0	1.205264759E1	1.234119878E1
8.684880793E0	2.240878344E0	-1.532602906E0	1.215314579E1	1.245268485E1
8.686980505E0	2.293520451E0	-1.565504193E0	1.220578861E1	1.251768010E1
8.689069790E0	2.313261271E0	-1.599003673E0	1.222971630E1	1.254886255E1
8.691161648E0	2.328216314E0	-1.618146300E0	1.226321602E1	1.258671743E1
8.693248358E0	2.313261271E0	-1.622931957E0	1.221535969E1	1.253794633E1
8.695337550E0	2.313261271E0	-1.646860242E0	1.215374470E1	1.248105911E1
8.697426998E0	2.283949137E0	-1.652244091E0	1.201555920E1	1.234179877E1
8.699516761E0	2.258824587E0	-1.638485312E0	1.182951736E1	1.215419284E1
8.701607602E0	2.228914261E0	-1.654038668E0	1.160997581E1	1.193714543E1
8.703694952E0	2.175075769E0	-1.625923038E0	1.137129116E1	1.169105825E1
8.705784582E0	2.106282234E0	-1.579262972E0	1.112303638E1	1.143032960E1
8.707872951E0	2.023131609E0	-1.509272933E0	1.088435173E1	1.117318571E1
8.709962643E0	1.930409670E0	-1.429113269E0	1.063609695E1	1.090391694E1
8.712051958E0	1.813161373E0	-1.344168067E0	1.039741230E1	1.063957351E1
8.714141282E0	1.686939955E0	-1.235892892E0	1.016291618E1	1.037584035E1
8.716231106E0	1.584646821E0	-1.151545882E0	9.933803558E0	1.012509835E1
8.718321936E0	1.511067510E0	-1.080957651E0	9.699306488E0	9.875643818E0
8.720409258E0	1.433300734E0	-1.019342422E0	9.494122505E0	9.655660107E0
8.722498400E0	1.369292736E0	-9.343972206E-1	9.307481766E0	9.453955658E0
8.724581966E0	1.334596872E0	-8.925228715E-1	9.111868858E0	9.252237566E0
8.726655249E0	1.314257860E0	-8.691928387E-1	8.925827026E0	9.063837930E0
8.728766395E0	1.289133191E0	-8.267202377E-1	8.748757362E0	8.881783949E0
8.730852130E0	1.283151150E0	-7.842476368E-1	8.557332039E0	8.688466657E0
8.732935555E0	1.262812138E0	-7.704889178E-1	8.419146538E0	8.548121202E0
8.735037432E0	1.261615753E0	-7.280163169E-1	8.266005516E0	8.393362214E0
8.737123847E0	1.213161111E0	-6.999006271E-1	8.156534195E0	8.275909064E0
8.739216631E0	1.188634634E0	-6.759724021E-1	8.056035995E0	8.171261037E0
8.741301278E0	1.140179992E0	-6.478567123E-1	7.969893932E0	8.077062463E0
8.743391354E0	1.106082320E0	-6.340979934E-1	7.908278942E0	8.010391638E0
8.745480669E0	1.110269666E0	-6.388836503E-1	7.836493969E0	7.940498018E0
8.747569821E0	1.119840980E0	-6.155536175E-1	7.769495010E0	7.873881050E0
8.749656542E0	1.104885817E0	-6.107679605E-1	7.683353424E0	7.786381060E0
8.751737872E0	1.080359459E0	-5.778666735E-1	7.635497093E0	7.733170263E0
8.753838071E0	1.061216831E0	-5.826523304E-1	7.607381344E0	7.703110788E0
8.755926938E0	1.041476011E0	-5.539384484E-1	7.578667641E0	7.669923291E0
8.758019040E0	1.036690354E0	-5.258227587E-1	7.582854748E0	7.671434194E0
8.760105497E0	1.007976532E0	-5.306084156E-1	7.573283672E0	7.658471620E0
8.762194893E0	9.840483069E-1	-5.258227587E-1	7.588238716E0	7.669824474E0
8.764284614E0	9.696913958E-1	-5.210371017E-1	7.607381344E0	7.686613817E0
8.766374082E0	9.792626500E-1	-5.018945336E-1	7.640282631E0	7.719117316E0
8.768467354E0	9.649057388E-1	-5.114658475E-1	7.645068169E0	7.722674906E0
8.770559344E0	9.936196208E-1	-5.114658475E-1	7.673782349E0	7.754728416E0
8.772628416E0	9.990034699E-1	-5.347958803E-1	7.726424217E0	7.809074577E0
8.774717231E0	9.996016622E-1	-5.539384484E-1	7.764709473E0	7.848360624E0
8.776817493E0	1.018744230E0	-5.682953596E-1	7.817351341E0	7.903909249E0
8.778911700E0	1.009771109E0	-5.587241054E-1	7.869993687E0	7.954156834E0
8.781001707E0	1.015154958E0	-5.868397355E-1	7.927421570E0	8.013671643E0
8.783088336E0	1.024726272E0	-5.916253924E-1	8.003393173E0	8.090388546E0
8.785179146E0	1.025324464E0	-5.958128572E-1	8.079963684E0	8.166522905E0
8.787266641E0	1.054636598E0	-6.005984545E-1	8.160721779E0	8.250476156E0
8.789355681E0	1.083948612E0	-6.143572330E-1	8.251648903E0	8.345183582E0
8.791444416E0	1.107876897E0	-6.089733839E-1	8.322834969E0	8.418302781E0
8.793534147E0	1.122832060E0	-6.089733839E-1	8.437690735E0	8.533828294E0
8.795623634E0	1.156929731E0	-6.227321029E-1	8.537590981E0	8.638098253E0
8.797713153E0	1.224527001E0	-6.125625968E-1	8.618349075E0	8.726433412E0
8.799802835E0	1.249053478E0	-6.311069727E-1	8.704490662E0	8.816268388E0
8.801894398E0	1.264008522E0	-6.448656917E-1	8.761918068E0	8.876078950E0
8.803980488E0	1.274178028E0	-6.927221417E-1	8.838488579E0	8.956688784E0
8.806069996E0	1.293918848E0	-7.399803996E-1	8.867202759E0	8.991611743E0
8.808158558E0	1.293918848E0	-7.782655358E-1	8.886942863E0	9.014304005E0
8.810248534E0	1.280160069E0	-8.069794178E-1	8.891729355E0	9.019582945E0
8.812332275E0	1.299302697E0	-8.500502706E-1	8.873184204E0	9.008005933E0
8.814404621E0	1.284945726E0	-8.644071817E-1	8.854042053E0	8.988456262E0
8.816512053E0	1.304088354E0	-8.835497499E-1	8.839685440E0	8.978938984E0
8.818591643E0	1.308874011E0	-8.787640929E-1	8.820542336E0	8.960320563E0
8.820684335E0	1.323230863E0	-8.931210637E-1	8.791828156E0	8.935594410E0
8.822768605E0	1.322632670E0	-9.026923180E-1	8.734998703E0	8.880563774E0
8.824860096E0	1.336989641E0	-9.122636318E-1	8.677571297E0	8.827231154E0
8.826949961E0	1.346560955E0	-8.985049129E-1	8.634500504E0	8.784938044E0
8.829039265E0	1.355534077E0	-8.937192559E-1	8.572287560E0	8.724696026E0
8.831128498E0	1.345364571E0	-8.889335990E-1	8.501100540E0	8.652682773E0
8.833218372E0	1.359123230E0	-8.410771489E-1	8.452646255E0	8.602433112E0
8.835309223E0	1.363908887E0	-8.267202377E-1	8.404789925E0	8.554776881E0
8.837396433E0	1.382453322E0	-8.129615188E-1	8.337790489E0	8.490632124E0
8.839485666E0	1.424925923E0	-7.740781307E-1	8.294121742E0	8.451157691E0
8.841574483E0	1.453639746E0	-7.501499057E-1	8.231907845E0	8.392860070E0
8.843664235E0	1.476969719E0	-6.783652306E-1	8.178668022E0	8.338598776E0
8.845753540E0	1.509871125E0	-6.065805554E-1	8.163712502E0	8.324292918E0
8.847842865E0	1.542772412E0	-5.730810165E-1	8.129614830E0	8.294528670E0
8.849930084E0	1.551745534E0	-5.108676553E-1	8.110472679E0	8.273370960E0
8.852013316E0	1.561316729E0	-4.438686073E-1	8.090731621E0	8.251949311E0
8.854110768E0	1.575075507E0	-3.720839322E-1	8.080561638E0	8.241042755E0
8.856199971E0	1.584048629E0	-3.050848842E-1	8.075178146E0	8.234730654E0
8.858291290E0	1.593619823E0	-2.572284341E-1	8.079365730E0	8.239049776E0
8.860378581E0	1.616949916E0	-1.998006850E-1	8.069195747E0	8.232033002E0
8.862467825E0	1.616351724E0	-1.375873089E-1	8.054241180E0	8.215979805E0
8.864557067E0	1.640279889E0	-1.088734269E-1	8.044670105E0	8.210912777E0
8.866647126E0	1.668395638E0	-7.058826834E-2	8.029714584E0	8.201514678E0
8.868738719E0	1.677966833E0	-3.708875179E-2	8.029714584E0	8.203247197E0
8.870825034E0	1.682752490E0	-2.213360928E-2	8.062616348E0	8.236378344E0
8.872914307E0	1.711466432E0	1.136590727E-2	8.081758499E0	8.260996730E0
8.875002838E0	1.716252089E0	4.007977992E-2	8.100302696E0	8.280219284E0
8.877092794E0	1.735394597E0	6.400800496E-2	8.152346611E0	8.335253247E0
8.879182130E0	1.744965911E0	9.332008660E-2	8.209774017E0	8.393688348E0
8.881271343E0	1.749751568E0	1.220339537E-1	8.271389961E0	8.455318724E0
8.883361267E0	1.764706731E0	1.363908947E-1	8.328817368E0	8.514810101E0
8.885452067E0	1.764706731E0	1.465603858E-1	8.385646820E0	8.570574216E0
8.887539409E0	1.765304923E0	1.657029688E-1	8.447860718E0	8.631923867E0
8.889628684E0	1.746162295E0	1.752742529E-1	8.504690170E0	8.683867728E0
8.891717541E0	1.737189293E0	1.848455518E-1	8.595617294E0	8.771352871E0
8.893807170E0	1.708475351E0	1.944168359E-1	8.667402267E0	8.836319822E0
8.895896485E0	1.670788407E0	1.896311939E-1	8.724829674E0	8.885389509E0
8.897985963E0	1.661217093E0	1.848455518E-1	8.767900467E0	8.925799051E0
8.900075451E0	1.657029629E0	1.657029688E-1	8.815756798E0	8.971664984E0
8.902166403E0	1.647458434E0	1.561316848E-1	8.834898949E0	8.988544700E0
8.904253490E0	1.614557028E0	1.369891018E-1	8.892327309E0	9.038752424E0
8.906342896E0	1.585843205E0	1.082752272E-1	8.935996056E0	9.076268380E0
8.908431672E0	1.567298889E0	6.520441920E-2	8.964710236E0	9.100917923E0
8.910521638E0	1.562513232E0	5.563312769E-2	9.012566566E0	9.147179826E0
8.912610750E0	1.539183140E0	1.734796353E-2	9.051449776E0	9.181401240E0
8.914703259E0	1.529611826E0	-1.615155302E-2	9.070592880E0	9.198675362E0
8.916805788E0	1.491924882E0	-3.050848842E-2	9.104091644E0	9.225576149E0
8.918896760E0	1.458425403E0	-5.922235921E-2	9.133403778E0	9.249301407E0
8.920984153E0	1.425524116E0	-9.810572863E-2	9.153144836E0	9.264005836E0
8.923070090E0	1.382453322E0	-1.459621787E-1	9.144171715E0	9.249235563E0
8.925158907E0	1.320838094E0	-2.183450609E-1	9.144769669E0	9.242245405E0
8.927248699E0	1.277767301E0	-2.901297510E-1	9.145368576E0	9.238757002E0
8.929338320E0	1.235294700E0	-3.714857101E-1	9.165707588E0	9.256033180E0
8.931427157E0	1.207179070E0	-4.486542344E-1	9.171091080E0	9.261073562E0
8.933517183E0	1.193420291E0	-5.347958803E-1	9.157332420E0	9.250243007E0
8.935605755E0	1.189232826E0	-6.065805554E-1	9.153144836E0	9.249987842E0
8.937683188E0	1.179661512E0	-6.640082598E-1	9.148957253E0	9.248563513E0
8.939784425E0	1.180259824E0	-7.304090858E-1	9.149555206E0	9.254235309E0
8.941872897E0	1.199402332E0	-7.447660565E-1	9.168698311E0	9.276759733E0
8.943965975E0	1.214357495E0	-7.734799385E-1	9.178269386E0	9.290509365E0
8.946052218E0	1.247856975E0	-7.968099117E-1	9.221340179E0	9.339441513E0
8.948141502E0	1.272383451E0	-7.968099117E-1	9.268598557E0	9.389397472E0
8.950231275E0	1.286740422E0	-7.818548083E-1	9.306883812E0	9.427888637E0
8.952322126E0	1.330409408E0	-7.579265833E-1	9.368498802E0	9.492797886E0
8.954409396E0	1.349551916E0	-7.334001660E-1	9.415757179E0	9.540212232E0
8.956498822E0	1.363908887E0	-7.094719410E-1	9.473184586E0	9.597125824E0
8.958587659E0	1.374078393E0	-7.040880919E-1	9.549157143E0	9.673170814E0
8.960670169E0	1.374078393E0	-6.945167780E-1	9.601799011E0	9.724453159E0
8.962738101E0	1.398006678E0	-7.040880919E-1	9.625727654E0	9.752168762E0
8.964855827E0	1.422533035E0	-6.987041831E-1	9.663414001E0	9.792515404E0
8.966945539E0	1.441675663E0	-7.034898400E-1	9.716055870E0	9.847592007E0
8.969043653E0	1.461416483E0	-7.124629617E-1	9.749555588E0	9.884188169E0
8.971123742E0	1.485344648E0	-7.124629617E-1	9.782457352E0	9.920197782E0
8.973209729E0	1.509871125E0	-7.118647099E-1	9.844670296E0	9.985188802E0
8.975285586E0	1.524227977E0	-7.070791125E-1	9.882955551E0	1.002477143E1
8.977379031E0	1.548156261E0	-7.118647099E-1	9.901499748E0	1.004705113E1
8.979481123E0	1.543370605E0	-7.022934556E-1	9.930213928E0	1.007394449E1
8.981573938E0	1.558325768E0	-7.208378315E-1	9.968499184E0	1.011528360E1
8.983663149E0	1.567897081E0	-7.399803996E-1	9.987641335E0	1.013700408E1
8.985750857E0	1.567897081E0	-7.256234884E-1	9.987641335E0	1.013596617E1
8.987838250E0	1.567897081E0	-7.543373108E-1	9.997213364E0	1.014749235E1
8.989927351E0	1.554138303E0	-7.543373108E-1	1.001156998E1	1.015952283E1
8.992016096E0	1.539183140E0	-7.495517135E-1	1.000678444E1	1.015217451E1
8.994105705E0	1.534397483E0	-7.495517135E-1	1.000678444E1	1.015145005E1
8.996195092E0	1.505683661E0	-7.405785918E-1	9.988240242E0	1.012820236E1
8.998284631E0	1.491326690E0	-7.214360237E-1	1.000199890E1	1.013826944E1
9.000374434E0	1.486541033E0	-7.022934556E-1	9.997213364E0	1.013150015E1
9.002466008E0	1.471585870E0	-6.783652306E-1	9.968499184E0	1.009934257E1
9.004552300E0	1.485942841E0	-6.448656917E-1	9.958928108E0	1.008980312E1
9.006641616E0	1.456630826E0	-6.406782866E-1	9.920642853E0	1.004745722E1
9.008730197E0	1.451845169E0	-6.071787477E-1	9.887143135E0	1.001159926E1
9.010820123E0	1.451246977E0	-5.784648657E-1	9.876974106E0	9.999767841E0
9.012909428E0	1.441675663E0	-5.599204898E-1	9.833903313E0	9.954777448E0
9.014998691E0	1.460219979E0	-5.210371017E-1	9.814760208E0	9.936460134E0
9.017088800E0	1.460219979E0	-5.168496966E-1	9.786046028E0	9.907879332E0
9.019179367E0	1.460219979E0	-4.977070987E-1	9.790832520E0	9.911627322E0
9.021266688E0	1.445863128E0	-4.929214716E-1	9.814760208E0	9.932925536E0
9.023352655E0	1.450648785E0	-4.594219327E-1	9.833304405E0	9.950343006E0
9.025432164E0	1.465005636E0	-4.683950245E-1	9.876375198E0	9.995420075E0
9.027534713E0	1.484148264E0	-4.731806815E-1	9.895518303E0	1.001737882E1
9.029623733E0	1.475175142E0	-4.636093974E-1	9.933204651E0	1.005284189E1
9.031716202E0	1.451246977E0	-4.683950245E-1	9.972088814E0	1.008801601E1
9.033802840E0	1.461416483E0	-4.630111754E-1	1.004806042E1	1.016433154E1
9.035893670E0	1.447059512E0	-4.773681164E-1	1.009113121E1	1.020552746E1
9.037980900E0	1.442872047E0	-5.108676553E-1	1.013898754E1	1.025387409E1
9.040070155E0	1.438684583E0	-5.539384484E-1	1.019701385E1	1.031289255E1
9.042158961E0	1.458425403E0	-5.868397355E-1	1.024965572E1	1.036951436E1
9.044248905E0	1.458425403E0	-6.299105883E-1	1.028794098E1	1.040987616E1
9.046338302E0	1.468594909E0	-6.538388133E-1	1.032144070E1	1.044588025E1
9.048427383E0	1.483550072E0	-7.010970116E-1	1.036032391E1	1.048945991E1
9.050517034E0	1.474576950E0	-7.441678643E-1	1.042253685E1	1.055260335E1
9.052604681E0	1.499103427E0	-7.728816867E-1	1.047996521E1	1.061481644E1
9.054682459E0	1.490130305E0	-8.153542876E-1	1.054217815E1	1.067814643E1
9.056784795E0	1.470987678E0	-8.679963946E-1	1.057149029E1	1.070857737E1
9.058873276E0	1.452443361E0	-8.871390224E-1	1.061456108E1	1.075014020E1
9.060966304E0	1.453041553E0	-9.445667267E-1	1.062473106E1	1.076514962E1
9.063052302E0	1.438684583E0	-1.001994491E0	1.063968563E1	1.078316821E1
9.065142033E0	1.424925923E0	-1.040877819E0	1.063071251E1	1.077617228E1
9.067231654E0	1.400997639E0	-1.122233868E0	1.061216831E1	1.076291408E1
9.069323288E0	1.382453322E0	-1.165304661E0	1.060798073E1	1.076096498E1
9.071409389E0	1.368096352E0	-1.213161111E0	1.055115128E1	1.070841915E1
9.073498866E0	1.334596872E0	-1.280758262E0	1.049910736E1	1.066080419E1
9.075587662E0	1.301097274E0	-1.319043517E0	1.046142101E1	1.062422042E1
9.077677272E0	1.266999602E0	-1.353141189E0	1.039980507E1	1.056372210E1
9.079766658E0	1.238285661E0	-1.387238979E0	1.029990482E1	1.046641403E1
9.081852749E0	1.218544960E0	-1.415952802E0	1.021914768E1	1.038849140E1
9.083933090E0	1.194616675E0	-1.435693622E0	1.012881851E1	1.029957716E1
9.086036860E0	1.174875975E0	-1.465005636E0	1.003848934E1	1.021263156E1
9.088123764E0	1.159920812E0	-1.469791293E0	9.919445992E0	1.009460804E1
9.090216182E0	1.126421213E0	-1.494317770E0	9.819545746E0	9.996263752E0
9.092301785E0	1.092323542E0	-1.528415442E0	9.710074425E0	9.890134975E0
9.094391689E0	1.058225870E0	-1.543370605E0	9.619745255E0	9.800068039E0
9.096480892E0	1.029511929E0	-1.567897081E0	9.538987160E0	9.721649660E0
9.098568355E0	9.954141974E-1	-1.596610904E0	9.424730301E0	9.610700133E0
9.100652411E0	9.661021233E-1	-1.621137381E0	9.320044518E0	9.509188689E0
9.102751075E0	9.463613629E-1	-1.640878081E0	9.210572243E0	9.403335671E0
9.104838446E0	9.176474810E-1	-1.665404558E0	9.091529846E0	9.288248715E0
9.106929307E0	8.835497499E-1	-1.670190215E0	9.010771751E0	9.206747692E0
9.109016110E0	8.685946465E-1	-1.685145378E0	8.905488014E0	9.105047412E0
9.111105760E0	8.488538265E-1	-1.690529227E0	8.839086533E0	9.039241817E0
9.113195288E0	8.392825127E-1	-1.695314884E0	8.757730484E0	8.959705962E0
9.115284999E0	7.956135273E-1	-1.700698733E0	8.720044136E0	8.919896121E0
9.117374426E0	7.956135273E-1	-1.715055585E0	8.686544418E0	8.889908350E0
9.119465206E0	7.764709592E-1	-1.710269928E0	8.658429146E0	8.859815215E0
9.121552405E0	7.668996453E-1	-1.715055585E0	8.639286041E0	8.841199807E0
9.123641659E0	7.615157962E-1	-1.715653777E0	8.581858635E0	8.784740851E0
9.125730496E0	7.710871100E-1	-1.710868239E0	8.581858635E0	8.784642457E0
9.127820339E0	7.375875711E-1	-1.682154298E0	8.557929993E0	8.752819218E0
9.129909685E0	7.710871100E-1	-1.663011789E0	8.552546501E0	8.746784278E0
9.131998990E0	7.663014531E-1	-1.663011789E0	8.586046219E0	8.779123863E0
9.134089138E0	7.615157962E-1	-1.653440475E0	8.614759445E0	8.804990177E0
9.136180681E0	7.710871100E-1	-1.638485312E0	8.653044701E0	8.840497273E0
9.138267239E0	7.471588850E-1	-1.643869162E0	8.667402267E0	8.853497291E0
9.140352852E0	7.567301393E-1	-1.633699656E0	8.685946465E0	8.870585158E0
9.142431903E0	7.621139884E-1	-1.614557028E0	8.724231720E0	8.905045268E0
9.144534624E0	7.668996453E-1	-1.628913999E0	8.772088051E0	8.954944146E0
9.146624051E0	7.573283911E-1	-1.614557028E0	8.810373306E0	8.989049921E0
9.148716875E0	7.477570772E-1	-1.590628862E0	8.838488579E0	9.011554870E0
9.150802976E0	7.381857634E-1	-1.590628862E0	8.848059654E0	9.020153992E0
9.152893695E0	7.286145091E-1	-1.571486235E0	8.867202759E0	9.034806741E0
9.154980873E0	7.190431952E-1	-1.571486235E0	8.857631683E0	9.024645763E0
9.157070208E0	6.999006271E-1	-1.562513232E0	8.848059654E0	9.012184426E0
9.159159126E0	6.711867452E-1	-1.552941918E0	8.824131966E0	8.984844194E0
9.161248930E0	6.418746710E-1	-1.548754454E0	8.776873589E0	8.935555575E0
9.163338345E0	6.227321029E-1	-1.553540111E0	8.719446182E0	8.878627364E0
9.165427457E0	6.029912829E-1	-1.549352646E0	8.653044701E0	8.811315152E0
9.167517362E0	5.688936114E-1	-1.530210137E0	8.590831757E0	8.744573933E0
9.169608091E0	5.497509837E-1	-1.521237016E0	8.538188934E0	8.690055148E0
9.171695269E0	5.156532526E-1	-1.512263894E0	8.452646255E0	8.602329282E0
9.173784573E0	5.054838061E-1	-1.517049551E0	8.390432358E0	8.541446503E0
9.175873278E0	4.953143001E-1	-1.479362607E0	8.304290771E0	8.449561835E0
9.177963173E0	4.995017350E-1	-1.479362607E0	8.227720261E0	8.374568430E0
9.180052529E0	4.851447940E-1	-1.460219979E0	8.175078392E0	8.318624560E0
9.182142159E0	4.701896608E-1	-1.470389485E0	8.127820015E0	8.273124062E0
9.184231646E0	4.749752879E-1	-1.475175142E0	8.075178146E0	8.222544942E0
9.186322498E0	4.893322289E-1	-1.470389485E0	8.060821533E0	8.208430731E0
9.188406421E0	4.791627228E-1	-1.465603828E0	7.998608112E0	8.145877683E0
9.190486083E0	4.887340367E-1	-1.465603828E0	7.979465485E0	8.127651873E0
9.192588082E0	4.983053207E-1	-1.446461320E0	7.993822098E0	8.138903506E0
9.194677448E0	5.030909777E-1	-1.441675663E0	8.008178711E0	8.152450890E0
9.196770007E0	5.030909777E-1	-1.412961721E0	8.021938324E0	8.160946994E0
9.198856027E0	4.935196638E-1	-1.403390527E0	8.021938324E0	8.158710750E0
9.200946033E0	4.839483798E-1	-1.389033556E0	8.036294937E0	8.169801501E0
9.203037707E0	4.791627228E-1	-1.379462242E0	8.041080475E0	8.172605961E0
9.205123889E0	4.450650215E-1	-1.394417405E0	8.012965202E0	8.145556709E0
9.207213307E0	4.307080805E-1	-1.384846091E0	7.993822098E0	8.124315348E0
9.209301777E0	4.115654826E-1	-1.370489120E0	8.008178711E0	8.135020150E0
9.211392048E0	3.732803464E-1	-1.341775298E0	8.036294937E0	8.156085794E0
9.213481047E0	3.589234054E-1	-1.351944804E0	8.036892891E0	8.157709734E0
9.215570382E0	3.445664644E-1	-1.304088354E0	8.045866013E0	8.158145155E0
9.217657123E0	3.493520916E-1	-1.308874011E0	8.069794655E0	8.182712498E0
9.219738637E0	3.302095234E-1	-1.299302697E0	8.093722343E0	8.203997026E0
9.221835256E0	3.397808075E-1	-1.289133191E0	8.160123825E0	8.268309151E0
9.223911101E0	3.547359705E-1	-1.274776220E0	8.231907845E0	8.337577513E0
9.225997110E0	3.595215976E-1	-1.236491084E0	8.293522835E0	8.392895030E0
9.228102874E0	3.792623878E-1	-1.211964726E0	8.422137260E0	8.517340811E0
9.230194721E0	3.894318938E-1	-1.173081279E0	8.536395073E0	8.625416960E0
9.232281646E0	4.139583111E-1	-1.167697430E0	8.674580574E0	8.762603888E0
9.234374347E0	4.289134443E-1	-1.152742267E0	8.827122688E0	8.912400150E0
9.236465371E0	4.636093974E-1	-1.161715388E0	8.979664803E0	9.066360697E0
9.238552510E0	5.024927258E-1	-1.165902853E0	9.132207870E0	9.220035195E0
9.240642212E0	5.557330847E-1	-1.184447169E0	9.260822296E0	9.352784824E0
9.242730642E0	6.000002623E-1	-1.198205948E0	9.385248184E0	9.480431493E0
9.244820332E0	6.436693072E-1	-1.221535921E0	9.509077072E0	9.608798413E0
9.246906493E0	7.262216806E-1	-1.234696507E0	9.666405678E0	9.771963576E0
9.248986175E0	7.794619799E-1	-1.258026481E0	9.785448074E0	9.896726005E0
9.251088928E0	8.333004713E-1	-1.266401410E0	9.928419113E0	1.004348885E1
9.253179514E0	8.913264275E-1	-1.256231904E0	1.002831936E1	1.014592384E1
9.255270110E0	9.397810698E-1	-1.284347534E0	1.017188931E1	1.029563350E1
9.257356017E0	1.012163997E0	-1.288534999E0	1.027657509E1	1.040638237E1
9.259444824E0	1.070788145E0	-1.287338614E0	1.041954613E1	1.055323502E1
9.261534688E0	1.128814101E0	-1.296311617E0	1.052901745E1	1.066840445E1
9.263624522E0	1.191625714E0	-1.290927768E0	1.061934662E1	1.076368845E1
9.265713328E0	1.254437327E0	-1.304686546E0	1.072403336E1	1.087569361E1
9.267803518E0	1.317248821E0	-1.313659668E0	1.082393360E1	1.098264016E1
9.269895111E0	1.389631748E0	-1.298106313E0	1.093340492E1	1.109754476E1
9.271981232E0	1.471585870E0	-1.302293777E0	1.102851963E1	1.120222207E1
9.274070404E0	1.509871125E0	-1.277767301E0	1.111406326E1	1.128870242E1
9.276155680E0	1.587039590E0	-1.267597795E0	1.119003487E1	1.137287911E1
9.278236308E0	1.649851203E0	-1.247856975E0	1.125643635E1	1.144493404E1
9.280338491E0	1.731207132E0	-1.232901812E0	1.129412270E1	1.149235974E1
9.282427572E0	1.798206210E0	-1.208375454E0	1.135095215E1	1.155585702E1
9.284520569E0	1.870589137E0	-1.169492126E0	1.139761257E1	1.160915104E1
9.286608134E0	1.936989903E0	-1.125823021E0	1.141137123E1	1.162922185E1
9.288695435E0	2.013560295E0	-1.082154036E0	1.144427204E1	1.167034040E1
9.290784761E0	2.080559254E0	-1.024128079E0	1.149093246E1	1.172258905E1
9.292873588E0	2.118844509E0	-9.565308690E-1	1.151426220E1	1.174660323E1
9.294963298E0	2.185843468E0	-9.128618240E-1	1.156630611E1	1.180638241E1
9.297052674E0	2.195414782E0	-8.697910309E-1	1.159442234E1	1.183245587E1
9.299142162E0	2.219342947E0	-8.506484628E-1	1.163210869E1	1.187244871E1
9.301231752E0	2.228914261E0	-8.219345808E-1	1.163210869E1	1.187221916E1
9.303322520E0	2.238485575E0	-8.267202377E-1	1.162253761E1	1.186497638E1
9.305409506E0	2.242672920E0	-8.075776696E-1	1.160818100E1	1.185038521E1
9.307498089E0	2.247458696E0	-8.171489239E-1	1.160339546E1	1.184726083E1
9.309588075E0	2.243271112E0	-8.410771489E-1	1.158425236E1	1.182939469E1
9.311671958E0	2.266601324E0	-8.410771489E-1	1.155553913E1	1.180573492E1
9.313741374E0	2.257030010E0	-8.554341197E-1	1.152263737E1	1.177272797E1
9.315840536E0	2.266601324E0	-8.697910309E-1	1.148435211E1	1.173815835E1
9.317929861E0	2.290529490E0	-9.128618240E-1	1.144128132E1	1.170396344E1
9.320026440E0	2.295315027E0	-9.128618240E-1	1.143171024E1	1.169554560E1
9.322111147E0	2.324028969E0	-9.128618240E-1	1.137906837E1	1.164979075E1
9.324200430E0	2.328216314E0	-8.985049129E-1	1.135992527E1	1.163081272E1
9.326289227E0	2.328216314E0	-8.650053740E-1	1.133121204E1	1.160022379E1
9.328379172E0	2.337189436E0	-8.362914920E-1	1.132164001E1	1.159057249E1
9.330468385E0	2.337189436E0	-8.123632669E-1	1.134018517E1	1.160698876E1
9.332557629E0	2.332403898E0	-7.740781307E-1	1.134497070E1	1.160808620E1
