"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.045249919E1	-5.613505840E-3	5.982965231E-4	9.918212891E-5	5.646170706E-3
1.046916606E1	3.898590803E-3	5.368337035E-3	9.727478027E-5	6.635323290E-3
1.048588494E1	-8.851587772E-4	-4.148028791E-3	-4.688262939E-3	6.322140326E-3
1.050259624E1	3.940820694E-3	5.405075848E-3	-4.687309265E-3	8.167972870E-3
1.051930618E1	3.981798887E-3	5.440175533E-3	1.001358032E-4	6.742422368E-3
1.053602207E1	-7.017552853E-4	-4.124678671E-3	-4.682540894E-3	6.279460474E-3
1.055272757E1	-6.996393204E-4	6.558373570E-4	-4.682540894E-3	4.779728762E-3
1.056948365E1	-7.465183735E-4	7.037669420E-4	-4.684448242E-3	4.795480469E-3
1.058618445E1	-7.435381413E-4	6.020516157E-4	1.020431519E-4	9.621475564E-4
1.060289573E1	4.032731056E-3	5.421109498E-3	-4.684448242E-3	8.221642372E-3
1.061960613E1	4.072904587E-3	5.354762077E-3	1.039505005E-4	6.728509076E-3
1.063631428E1	-6.617605686E-4	5.286917090E-3	1.058578491E-4	5.329223701E-3
1.065303002E1	-5.433827639E-3	3.467574716E-4	-4.677772522E-3	7.178320090E-3
1.066973912E1	-7.461309433E-4	-4.431664944E-3	-4.680633545E-3	6.488813138E-3
1.068644932E1	-6.930530071E-4	5.125083029E-3	-9.464263916E-3	1.078513282E-2
1.070315952E1	-5.515933037E-3	3.835260868E-4	1.049041748E-4	5.530245421E-3
1.071987014E1	-7.781684399E-4	5.153179169E-3	-4.681587219E-3	7.005573535E-3
1.073658192E1	-6.764531136E-4	4.128739238E-4	1.068115234E-4	7.996639252E-4
1.075329112E1	-5.399703979E-3	4.568770528E-4	1.077651978E-4	5.420069469E-3
1.077000281E1	-6.627142429E-4	4.506260157E-4	-4.679679871E-3	4.747805563E-3
1.078671198E1	-6.599128246E-4	5.121715367E-3	-9.463310242E-3	1.078061659E-2
1.080342403E1	-6.579756737E-4	2.817958593E-4	-4.676818848E-3	4.731276300E-3
1.082013467E1	-7.059872150E-4	1.777336001E-4	-4.677772522E-3	4.734085228E-3
1.083684605E1	4.119485617E-3	2.720132470E-4	-4.676818848E-3	6.238332108E-3
1.085355486E1	4.159122705E-3	4.992224276E-3	4.896163940E-3	8.135909675E-3
1.087026741E1	4.148989916E-3	2.525895834E-4	1.096725464E-4	4.158118191E-3
1.088697762E1	-6.342828274E-4	2.501606941E-4	-4.675865173E-3	4.725315883E-3
1.090368783E1	-6.817281246E-4	-4.526428878E-3	-4.677772522E-3	6.544835169E-3
1.092039859E1	4.043877125E-3	4.977568984E-3	-4.678726196E-3	7.938489404E-3
1.093711000E1	-7.393956184E-4	1.877471805E-4	-4.678726196E-3	4.740509857E-3
1.095383419E1	-7.375776768E-4	9.780034423E-3	-9.464263916E-3	1.362957760E-2
1.097049556E1	-5.509406328E-3	5.030430853E-3	-4.678726196E-3	8.806206418E-3
1.098720566E1	4.001885653E-3	5.112908781E-3	-4.681587219E-3	8.004635149E-3
1.100391758E1	-7.319748402E-4	5.196943879E-3	1.049041748E-4	5.249287355E-3
1.102062702E1	-7.294416428E-4	5.230545998E-3	-9.466171265E-3	1.083969995E-2
1.103733862E1	-7.765591145E-4	4.918575287E-4	-4.683494568E-3	4.772849176E-3
1.105405712E1	-5.498856306E-3	4.373714328E-4	1.049041748E-4	5.517220254E-3
1.107079146E1	-7.115006447E-4	4.325062037E-4	-4.680633545E-3	4.754116655E-3
1.108750963E1	-5.599558353E-4	-4.345975816E-3	1.096725464E-4	4.383273252E-3
1.110421684E1	-6.064772606E-4	4.398375750E-4	-4.677772522E-3	4.737386149E-3
1.112092703E1	-6.046593189E-4	-4.388697445E-3	-4.676818848E-3	6.441964971E-3
1.113763794E1	-6.529390812E-4	5.164690316E-3	-9.463310242E-3	1.080067573E-2
1.115434273E1	-7.000267506E-4	5.199931562E-3	-9.465217590E-3	1.082218415E-2
1.117106556E1	4.126578569E-3	4.113242030E-4	-4.677772522E-3	6.251351378E-3
1.118776895E1	4.167377949E-3	4.582256079E-4	-4.677772522E-3	6.281605324E-3
1.120448120E1	-6.164610386E-4	5.177654326E-3	-4.676818848E-3	7.004338874E-3
1.122119144E1	-6.651282310E-4	3.857612610E-4	-4.678726196E-3	4.741485646E-3
1.123790194E1	-7.134079933E-4	5.155444145E-3	1.058578491E-4	5.205647048E-3
1.125461228E1	-6.615221500E-4	9.913325310E-3	-4.677772522E-3	1.098149289E-2
1.127132453E1	-6.600618362E-4	4.877746105E-4	1.058578491E-4	8.275334329E-4
1.128803333E1	-7.091462612E-4	1.007945091E-2	1.049041748E-4	1.010491088E-2
1.130474526E1	-6.562173367E-4	5.278833210E-3	-9.465217590E-3	1.085758008E-2
1.132145531E1	-6.053149700E-4	5.211003125E-3	1.087188721E-4	5.247168720E-3
1.133816641E1	-6.038546562E-4	4.209056497E-4	1.087188721E-4	7.440576623E-4
1.135487677E1	-6.521940231E-4	5.288414657E-3	-9.465217590E-3	1.086199939E-2
1.137158850E1	-6.001889706E-4	4.500225186E-4	-4.676818848E-3	4.736600215E-3
1.138829736E1	-6.488263607E-4	3.939792514E-4	-4.677772522E-3	4.738960969E-3
1.140500969E1	-5.970597267E-4	4.394426942E-4	-4.676818848E-3	4.735211160E-3
1.142172021E1	-5.368828773E-3	3.847554326E-4	-9.461402893E-3	1.088533435E-2
1.143843010E1	-6.311237812E-4	3.820434213E-4	1.077651978E-4	7.455787958E-4
1.145509625E1	4.197746515E-3	3.314837813E-4	1.096725464E-4	4.212242321E-3
1.147181714E1	-5.331039429E-4	3.779903054E-4	-4.674911499E-3	4.720367995E-3
1.148852669E1	-5.283951759E-4	4.243254662E-4	-4.673957825E-3	4.722831281E-3
1.150523437E1	-4.732310772E-4	5.295962095E-3	-4.673957825E-3	7.079339229E-3
1.152194797E1	-5.141079426E-3	5.335010588E-3	-4.670143127E-3	8.758040447E-3
1.153865979E1	-3.017783165E-4	5.319572985E-3	1.163482666E-4	5.329396196E-3
1.155541408E1	-1.968741417E-4	1.007919014E-2	-4.664421082E-3	1.110790967E-2
1.157215840E1	-4.965603352E-3	5.329631269E-3	-9.449958801E-3	1.193163474E-2
1.158882645E1	-1.249611378E-4	5.315102637E-3	-1.423358917E-2	1.519411044E-2
1.160553867E1	-1.724362373E-4	5.198135972E-3	1.230239868E-4	5.202450071E-3
1.162224713E1	-2.680420876E-4	-4.315361381E-3	-9.451866150E-3	1.039384261E-2
1.163895940E1	-2.630949020E-4	-4.305943847E-3	-9.452819824E-3	1.039067726E-2
1.165563299E1	-5.180925131E-3	5.297288299E-4	1.134872437E-4	5.209172410E-3
1.167238049E1	-4.410445690E-4	5.199767649E-3	1.134872437E-4	5.219672717E-3
1.168909081E1	-4.359483719E-4	5.086109042E-3	-4.670143127E-3	6.918727701E-3
1.170580247E1	-4.310607910E-4	5.122639239E-3	-4.670143127E-3	6.945320943E-3
1.172249626E1	-5.200505257E-3	9.931094944E-3	-4.670143127E-3	1.214422244E-2
1.173922376E1	-3.601610661E-4	3.078281879E-4	-4.667282104E-3	4.691268105E-3
1.175593416E1	4.417657852E-3	5.028650165E-3	1.182556152E-4	6.694550602E-3
1.177264423E1	-4.120469093E-4	4.916824400E-3	-9.452819824E-3	1.066305526E-2
1.178935483E1	-5.280733109E-3	4.853703082E-3	-4.669189453E-3	8.558382202E-3
1.180606649E1	-4.402697086E-4	6.505101919E-5	-9.452819824E-3	9.463290743E-3
1.182276912E1	-5.343258381E-4	4.839316010E-3	-4.670143127E-3	6.746459841E-3
1.183948769E1	4.344433546E-3	4.876405001E-3	1.182556152E-4	6.532029773E-3
1.185619747E1	-3.858208656E-4	1.891553402E-4	-9.452819824E-3	9.462581049E-3
1.187289187E1	-3.815591335E-4	1.859739423E-4	-4.667282104E-3	4.686544134E-3
1.188961938E1	-5.201160908E-3	5.056679249E-3	-4.669189453E-3	8.626900368E-3
1.190631326E1	-4.104971886E-4	2.694651484E-4	-4.669189453E-3	4.694938717E-3
1.192302375E1	-5.062818527E-4	5.040340126E-3	1.134872437E-4	5.066974368E-3
1.193974336E1	-5.003511906E-4	2.547279000E-4	-4.672050476E-3	4.705666081E-3
1.195642668E1	-5.319714546E-3	4.976876080E-3	1.134872437E-4	7.285707771E-3
1.197313763E1	-5.777478218E-4	4.964984953E-3	-9.459495544E-3	1.069892163E-2
1.198984776E1	-5.723237991E-4	2.277567983E-4	-4.673957825E-3	4.714372645E-3
1.200655932E1	-5.169808865E-4	4.999980330E-3	-4.672050476E-3	6.862589030E-3
1.202326668E1	-5.622506142E-4	2.111867070E-4	-4.673004150E-3	4.711442812E-3
1.203999180E1	4.166424274E-3	1.579374075E-4	-4.673957825E-3	6.263379057E-3
1.205672565E1	-5.632936954E-4	4.933819175E-3	1.134872437E-4	4.967167280E-3
1.207343778E1	-6.062686443E-4	1.996606588E-4	-9.459495544E-3	9.481006381E-3
1.209014826E1	-5.512237549E-4	-4.625760019E-3	-4.672050476E-3	6.597693463E-3
1.210685846E1	4.278391600E-3	4.933699965E-3	-4.670143127E-3	8.028466034E-3
1.212356813E1	-5.276292562E-3	1.949369907E-4	-4.670143127E-3	7.048936123E-3
1.214026977E1	-4.841685295E-4	1.947432756E-4	-1.424121857E-2	1.425077719E-2
1.215700115E1	4.345744848E-3	2.446919680E-4	-9.454727173E-3	1.040851759E-2
1.217370186E1	-4.345476627E-4	2.927482128E-4	-9.455680847E-3	9.470186559E-3
1.219041220E1	-4.306137562E-4	2.378597856E-4	-4.669189453E-3	4.695033081E-3
1.220712298E1	-5.198776722E-3	3.376305103E-4	-4.670143127E-3	6.996535614E-3
1.222383293E1	-3.588199615E-4	4.958227277E-3	-4.666328430E-3	6.818166213E-3
1.224054471E1	-5.078405142E-3	2.194270492E-4	-4.664421082E-3	6.898925354E-3
1.225723839E1	-5.111634731E-3	5.041435361E-3	-4.666328430E-3	8.562680722E-3
1.227396630E1	-2.715587616E-4	1.541450620E-4	-4.662513733E-3	4.672958289E-3
1.229067661E1	-1.671016216E-4	1.527145505E-4	-4.659652710E-3	4.665148236E-3
1.230737072E1	-2.627968788E-4	4.975169897E-3	1.220703125E-4	4.983600994E-3
1.232409649E1	-5.082994699E-3	9.734243155E-3	1.211166382E-4	1.098212157E-2
1.234080899E1	-4.917234182E-3	9.907156229E-3	-4.661560059E-3	1.200254468E-2
1.235750232E1	7.238984108E-5	-4.340060055E-3	-4.655838013E-3	6.365389947E-3
1.237423033E1	-4.647493362E-3	5.467034876E-3	-4.656791687E-3	8.554143657E-3
1.239094059E1	4.196166992E-5	9.782835841E-4	1.230239868E-4	9.868811752E-4
1.240765142E1	-2.035796642E-4	-3.799319267E-3	-9.455680847E-3	1.019245662E-2
1.242436104E1	-5.487799644E-4	-3.942415118E-3	-9.465217590E-3	1.026811280E-2
1.244102893E1	4.472136497E-3	4.935935140E-4	4.902839661E-3	6.654432819E-3
1.245774740E1	-3.588199615E-4	9.937085211E-3	-1.423931122E-2	1.736756742E-2
